id	higherClassification	bed	catalogNumber	modified	formation	genus	occurrenceRemarks	coordinatePrecision	sex	dateIdentified	taxonRank	maximumDepthInMeters	otherCatalogNumbers	subgenus	county	typeStatus	locality	stateProvince	recordNumber	identifiedBy	collectionCode	continent	lifeStage	preparations	phylum	kingdom	decimalLatitude	scientificNameAuthorship	decimalLongitude	group	type	family	maximumElevationInMeters	recordedBy	countryCode	country	references	waterBody	informationWithheld	minimumElevationInMeters	class	order	individualCount	language	nomenclaturalStatus	identificationRemarks	verbatimEventDate	fieldNotes	institutionCode	eventDate	member	basisOfRecord	scientificName	minimumDepthInMeters
ark:87286/B2/7c120ecb-f3a2-4743-8746-d09a2ef21e4b	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013871	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Franklin County; in broad right-of-way by US. Rt. 319, 2.7 miles south of Ochlockonee River, S of Sopchoppy, approximately opposite St. James tower.		82090		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82290				Magnoliopsida	Myrtales		en	accepted				Florida State University	1986-09-10		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/aa957e32-3750-4db4-a4d2-1060d4982493	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013872	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Wakulla County; W of Wakulla at junction of U.S. Rt. 319 and Fla. 267.		76646		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82291				Magnoliopsida	Myrtales		en	accepted				Florida State University	1978-08-27		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/c9d3ba50-28aa-45c9-87a8-a88614724f04	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013873	2009-06-17 16:18:16.0		Oenothera	Most plants with several stems from near the base, about 8 dm tall.		Undetermined		Species					Nontype	Florida; Leon County; on power line transect; 1.5 miles west of Capital Circle by Fla. Rt. 20.		77101		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82292				Magnoliopsida	Myrtales		en	accepted				Florida State University	1979-07-25		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/c6f21267-e296-4c6d-8e9f-661a95936431	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013874	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Wakulla County; 1.5 miles south of Crawfordville, by U.S. Rt. 319.				FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82293				Magnoliopsida	Myrtales		en	accepted				Florida State University	1981-07-17		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/8e4e323d-e730-4041-a26b-e63162ff91ed	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013875	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Leon County; along Forest Rd. #301, about 1 mile west of Fla. #260.		64-271		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Norlan C. Henderson	US	UNITED STATES	http://www.morphbank.net/82294				Magnoliopsida	Myrtales		en	accepted				Florida State University	1964-07-04		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/7efc88aa-3cdb-4228-bba8-2478049b8d8c	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013876	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Walton County; at Portland.		64265		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82295				Magnoliopsida	Myrtales		en	accepted				Florida State University	1964-06-25		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/df53edc3-de9e-4e6b-b92c-11dab99b8e10	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013877	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Madison County; Dry sandy roadside Cherry Lake.		171		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Gwynn W. Ramsey, H. Larry E. Stripling	US	UNITED STATES	http://www.morphbank.net/82296				Magnoliopsida	Myrtales		en	accepted				Florida State University	1961-06-29		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/68a8ba0b-de21-48af-853b-60f3d2e30d9e	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013878	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Madison County; roadside, Cherry Lake.		171		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Gwynn W. Ramsey,H. Larry E. Stripling	US	UNITED STATES	http://www.morphbank.net/82297				Magnoliopsida	Myrtales		en	accepted				Florida State University	1961-06-29		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/976496d3-ce45-48f8-858f-6e3e103b9cdf	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013879	2009-06-17 16:18:16.0		Oenothera	all unbrached and erect.		Undetermined		Species					Nontype	Florida; Franklin County; along ditch bordering Avenue K near 9th Street in Apalachicola.		8011		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82298				Magnoliopsida	Myrtales		en	accepted				Florida State University	1985-04-22		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/801648f8-03f7-42d6-ae6f-f9595c3adeb9	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013880	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Leon County; near Sam Roberts Rd., by Spring Hill Rd., south of Tallahassee.		77955		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82299				Magnoliopsida	Myrtales		en	accepted				Florida State University	1980-07-15		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/5562eae7-d8a2-4454-b4f0-ee992fc75526	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013881	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Wakulla County; 2 miles W of Wakulla River by U.S. Rt. 98.		77088		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82300				Magnoliopsida	Myrtales		en	accepted				Florida State University	1979-07-05		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/7b60ff00-17bc-4bf9-b942-8fa39c3854e5	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013882	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Columbia County; roadside, 2.1 miles S of Suwannee River, by Fla. Rt. 41, between Lake City and White Springs.		81463		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Robert K. Godfrey, Angus Gholson	US	UNITED STATES	http://www.morphbank.net/82301				Magnoliopsida	Myrtales		en	accepted				Florida State University	1984-07-13		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/a3be3c96-3232-49f0-a3f5-efda7e456323	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013883	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Suwannee County; open grassy ridge by U.S. Rt. 90, ca 2 miles NE of Live Oak.		80833		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82302				Magnoliopsida	Myrtales		en	accepted				Florida State University	1983-08-10		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/67e968da-5aa9-44fb-a2c8-05fe442d22f0	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013884	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Suwannee County; roadside, 1 mile south of hwy. 90, east of Ellaville.		277		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Gwynn W. Ramsey, Robert K. Godfrey, Richard S. Mitchell	US	UNITED STATES	http://www.morphbank.net/82303				Magnoliopsida	Myrtales		en	accepted				Florida State University	1961-07-15		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/6967d012-2f38-4a23-a65d-d7a9ea77cbea	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera curtissii		000013885	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Liberty County; vicinity of jct. of Fla. Rt. 270 and road continuing to Torreya State Park.		79069		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		Small			PreservedSpecimen	Onagraceae		Robert K. Godfrey	US	UNITED STATES	http://www.morphbank.net/82304				Magnoliopsida	Myrtales		en	accepted				Florida State University	1981-08-04		PreservedSpecimen	Oenothera curtissii	
ark:87286/B2/8a095ae3-63b2-4d01-af4f-8b68cc5f8dad	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013886	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Georgia; Grady County; Birdsong Nature Center, ca. 5 mi SW of Beachton and S of Meridian Road; 1-1.5 air mi N of Florida state line; near entrance.		14342		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82305				Magnoliopsida	Myrtales		en	accepted				Florida State University	1993-05-25		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/5706cd21-71bd-426d-8480-9745cf9f03e8	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013887	2009-06-17 16:18:16.0		Oenothera	Plant very robust, much branched, 10dm tall.		Undetermined		Species					Nontype	Florida; Franklin County; along edge of Bear Creek just S of Ocklockonee River, 1 mi E of Hwy 319, ca. 4.5 air mi S of Sopchoppy.		18291		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82306				Magnoliopsida	Myrtales		en	accepted				Florida State University	1998-04-04		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/6bd5878c-5aac-4f8e-b35c-21b92822def4	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013888	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Franklin County; bank of Ochlockonee River at McIntyre (W of hiway 319 and ca. 5.4 air mi SSW of Sopchoppy).		8299		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82307				Magnoliopsida	Myrtales		en	accepted				Florida State University	1985-06-21		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/b9502ef2-095e-4b98-98ae-d0ecc2926802	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013889	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Franklin County; floodplain of Ochlockonee River just W of hiway 319 bridge, ca. 4.5 air mi S of Sopchoppy.		8075		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82308				Magnoliopsida	Myrtales		en	accepted				Florida State University	1985-05-13		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/28fbbe92-0b9d-4756-84eb-abee9d5f1005	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013890	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Wakulla County; bordering rte 267, ca. 0.8 mi ESE of Wakulla Junction (rte 363) topward Newport.		17402		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82309				Magnoliopsida	Myrtales		en	accepted				Florida State University	1997-04-04		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/e3ef7652-3526-4fff-8b7a-fe83b99895f6	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013891	2009-06-17 16:18:16.0		Oenothera	corolla yellow.		Undetermined		Species					Nontype	Florida; Jefferson County; edges of W. Lake Rd., just N of "Norris Pond" near barns of Mays Pond Plantation.		468		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		K. Craddock Burks	US	UNITED STATES	http://www.morphbank.net/82310				Magnoliopsida	Myrtales		en	accepted				Florida State University	1990-04-20		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/265b2fc2-c432-4d81-bbfe-39c265cd24cf	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013892	2009-06-17 16:18:16.0		Oenothera	Corolla yellow.		Undetermined		Species					Nontype	Florida; Jackson County; Three Rivers State Park. 300m. inside of park enterance; growing on the side of the road.		441		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Gary R. Knight	US	UNITED STATES	http://www.morphbank.net/82311				Magnoliopsida	Myrtales		en	accepted				Florida State University	1982-04-17		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/59df7026-5baa-46de-a7c7-5bdb13115b62	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013893	2009-06-17 16:18:16.0		Oenothera	locally common.		Undetermined		Species					Nontype	Florida; Leon County; along Crump Road, 1/4 mi S of Miccosukee Road (C-146), NE of Tallahassee.				FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82312				Magnoliopsida	Myrtales		en	accepted				Florida State University	1980-04-25		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/97071477-b860-4362-a914-58ce0bfbaf45	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013894	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Escambia County; Near Walnut Hill. N side of Fla 97, ca 5 mi W of US 29. Roadside		5825		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		James R. Burkhalter	US	UNITED STATES	http://www.morphbank.net/82313				Magnoliopsida	Myrtales		en	accepted				Florida State University	1978-05-06		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/802d4527-0c79-48ab-b64a-6a7f1a3486de	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013895	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Wakulla County; seepage area beside road to Newport Springs, 1/4 mi N of Newport.		4005		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Loran C. Anderson	US	UNITED STATES	http://www.morphbank.net/82314				Magnoliopsida	Myrtales		en	accepted				Florida State University	1975-06-05		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/8064d1c6-e9d2-492c-b4a0-24a8067c8286	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013896	2009-06-17 16:18:16.0		Oenothera	Corollas deep yellow.		Undetermined		Species					Nontype	Florida; Suwannee County; roadbanks 5m. SSE of Live Oak.		4612		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Robert Kral	US	UNITED STATES	http://www.morphbank.net/82315				Magnoliopsida	Myrtales		en	accepted				Florida State University	1957-04-08		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/ec2ea39f-c15f-40ed-8b75-ace49d289c93	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013897	2009-06-17 16:18:16.0		Oenothera			Undetermined		Species					Nontype	Florida; Leon County; 4 miles east of Tallahassee.		s.n.		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Lovett Williams, Jr.	US	UNITED STATES	http://www.morphbank.net/82316				Magnoliopsida	Myrtales		en	accepted				Florida State University	1955-05-15		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/c4213246-4e79-4549-9c0f-108623dc074b	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013898	2009-06-17 16:18:16.0		Oenothera	Petals deep yellow.		Undetermined		Species					Nontype	Florida; Jefferson County; near Wacissa Springs.		2297		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Robert Kral, J. P. Gillespie	US	UNITED STATES	http://www.morphbank.net/82317				Magnoliopsida	Myrtales		en	accepted				Florida State University	1956-04-15		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/6458e15f-35ab-4e04-bd80-3bd3bde61ea6	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013899	2009-06-17 16:18:16.0		Oenothera	corollas orange yellow.		Undetermined		Species					Nontype	Florida; Wakulla County; sands of road embankment & in adjacent savannah, 5 m. N of St. Marks.		4430		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Robert Kral	US	UNITED STATES	http://www.morphbank.net/82318				Magnoliopsida	Myrtales		en	accepted				Florida State University	1957-04-04		PreservedSpecimen	Oenothera fruticosa	
ark:87286/B2/01e4a149-bc6e-4109-be62-df32fe24f1a2	Plantae Tracheobionta Magnoliophyta Magnoliopsida Rosidae Myrtales Onagraceae Oenothera Oenothera fruticosa		000013900	2009-06-17 16:18:16.0		Oenothera	flowers orange-yellow.		Undetermined		Species					Nontype	Florida; Madison County; sands of cleared depression in LL pine-turkey oak woods, 1.5m. W. of Ellaville.		4605		FSU	NORTH AMERICA	Undetermined	Pressed and dried	Magnoliophyta	Plantae		L.			PreservedSpecimen	Onagraceae		Robert Kral	US	UNITED STATES	http://www.morphbank.net/82319				Magnoliopsida	Myrtales		en	accepted				Florida State University	1957-04-08		PreservedSpecimen	Oenothera fruticosa	
